1 - min(mdcv$evaluation_log$val_mlogloss),booster,objective,max_depth,eta,subsample,colsample_bytree,min_child_weight
0.694597,gbtree,multi:softprob,9,0.1786730244127102,0.7934854456922039,0.713931221049279,7
0.689481,gbtree,multi:softprob,10,0.12528934250585735,0.7545256867539137,0.9397812879644334,1
0.684658,gbtree,multi:softprob,6,0.17375378812197595,0.8056496881879865,0.8823953079991043,8
0.719357,gbtree,multi:softprob,8,0.1950245864340104,0.8030098470393567,0.7668316229246557,1
0.678389,gbtree,multi:softprob,9,0.27219025424681603,0.956512020342052,0.9438785575330257,5
0.695569,gbtree,multi:softprob,5,0.29299005210632456,0.9427964634494856,0.7114738498814404,6
0.7006220000000001,gbtree,multi:softprob,6,0.25201046841451896,0.7160886499099433,0.620155829936266,0
0.672696,gbtree,multi:softprob,5,0.23950377227971328,0.9876144593348727,0.9555905572138726,8
0.6855260000000001,gbtree,multi:softprob,5,0.07142011358169838,0.9328258607070893,0.7148422004655004,7
0.6796960000000001,gbtree,multi:softprob,5,0.1558065339527093,0.7478796625975519,0.7108902709558607,9
0.6833020000000001,gbtree,multi:softprob,10,0.28457704321248456,0.9760984285967425,0.7560519234277308,6
0.68675,gbtree,multi:softprob,6,0.19487296416424216,0.7301858185091987,0.9540483182296157,7
0.6960230000000001,gbtree,multi:softprob,9,0.18374952778685838,0.9994649481959641,0.6431079344823957,6
0.6933819999999999,gbtree,multi:softprob,9,0.20081868605921044,0.7808820480480789,0.8661071946844459,7
0.683216,gbtree,multi:softprob,7,0.02709376018261537,0.9920027404092252,0.7104996695183218,8
0.686966,gbtree,multi:softprob,6,0.27850840190658344,0.7025071876822039,0.9123321129009128,5
0.68823,gbtree,multi:softprob,8,0.20827673847787082,0.7102371357381343,0.8323668762110173,10
0.699445,gbtree,multi:softprob,6,0.2967485320405103,0.8735987933119759,0.6150839309208095,1
0.6900390000000001,gbtree,multi:softprob,7,0.029857092644087972,0.9629550883080811,0.9426516886800528,5
0.689462,gbtree,multi:softprob,6,0.16437719898531214,0.7191718287067488,0.7395816312171519,2
0.703343,gbtree,multi:softprob,10,0.12246162449009715,0.7457597458036616,0.9777484931983054,3
0.699774,gbtree,multi:softprob,10,0.17276351066073403,0.8775465546641499,0.8229323951527476,5
0.683818,gbtree,multi:softprob,6,0.1306423695012927,0.8211888318415731,0.6151387595571577,8
0.688483,gbtree,multi:softprob,7,0.05627659738529473,0.9715407630195841,0.8473603703081608,7
0.701967,gbtree,multi:softprob,5,0.11663602211745455,0.8837512120371684,0.6493778581731021,6
0.6910780000000001,gbtree,multi:softprob,8,0.24930963855236768,0.8573150699725374,0.6054227295331657,4
0.680482,gbtree,multi:softprob,5,0.05315985695691779,0.9369519297266379,0.7586644611321389,8
0.697951,gbtree,multi:softprob,8,0.11460615264018996,0.7617840356193483,0.7497838107869029,2
0.6887030000000001,gbtree,multi:softprob,3,0.05484050415456295,0.7172630980145186,0.7623356061056257,6
0.697114,gbtree,multi:softprob,7,0.2943946788483299,0.9818903108360246,0.9350168564356863,7
0.711835,gbtree,multi:softprob,4,0.16845228003570809,0.7423509371932595,0.6232453413307667,1
0.7080770000000001,gbtree,multi:softprob,9,0.14993240067269653,0.9021285204216838,0.664871259778738,6
0.68808,gbtree,multi:softprob,7,0.1265540901431814,0.702877355995588,0.7760500646196306,9
0.684107,gbtree,multi:softprob,10,0.27658026493387294,0.8958794974256307,0.9983850356191397,8
0.687736,gbtree,multi:softprob,10,0.20126939209643752,0.8934211642947048,0.6380263692699373,0
0.705638,gbtree,multi:softprob,7,0.09672728673089294,0.8765678564086556,0.9450393334962428,5
0.695708,gbtree,multi:softprob,6,0.0921397917647846,0.8893945872085169,0.7686431895941496,9
0.714565,gbtree,multi:softprob,5,0.06617595773655921,0.9586657456820831,0.7453655901364982,0
0.678164,gbtree,multi:softprob,9,0.2727518723881803,0.783581697428599,0.7735930967144669,10
0.704178,gbtree,multi:softprob,10,0.12871832476696,0.9605067726690322,0.6800364160910248,4
0.680847,gbtree,multi:softprob,3,0.14382776607526465,0.9909835404483601,0.857779704965651,0
0.681574,gbtree,multi:softprob,5,0.04803873922443017,0.9031308309873566,0.8739900664426385,9
0.68822,gbtree,multi:softprob,6,0.1697681903420016,0.8466325592249632,0.7497109815478324,10
0.694418,gbtree,multi:softprob,9,0.10655006671557202,0.7025997220072895,0.6743470264598727,10
0.702043,gbtree,multi:softprob,7,0.299748466736637,0.7232905141077935,0.6385465458966791,4
0.6907719999999999,gbtree,multi:softprob,6,0.1261710707563907,0.8523934652330354,0.9646361216902732,7
0.6810780000000001,gbtree,multi:softprob,7,0.06835953662171959,0.8371016357792541,0.8199408100917935,10
0.690951,gbtree,multi:softprob,10,0.2836306860623881,0.9254114206880331,0.9572326875291765,2
0.676894,gbtree,multi:softprob,9,0.29879877344705164,0.9781123327556998,0.7469488334842026,0
0.706186,gbtree,multi:softprob,9,0.16657347172964365,0.9498020553961396,0.8999275976791978,2
0.686178,gbtree,multi:softprob,3,0.03230496900854632,0.7961982843466102,0.7629110860638321,1
0.702545,gbtree,multi:softprob,7,0.060925647092517465,0.8638291958021,0.6180392456240952,4
0.708854,gbtree,multi:softprob,10,0.034541957050096245,0.9915991948684677,0.7556756756268441,2
0.693369,gbtree,multi:softprob,10,0.2268810291448608,0.7834373198449611,0.8764475427567959,9
0.6955180000000001,gbtree,multi:softprob,4,0.06715308564016595,0.7266143520129844,0.7089296496473253,5
0.686658,gbtree,multi:softprob,6,0.1037112806085497,0.81473056350369,0.7569458664394915,10
0.686535,gbtree,multi:softprob,3,0.0711223816499114,0.7523721152218058,0.6256758347153664,8
0.70974,gbtree,multi:softprob,7,0.037267355737276374,0.7765565698500723,0.6900418369099498,2
0.710764,gbtree,multi:softprob,7,0.06640246735420077,0.8151722759706899,0.7313333966769278,1
0.699198,gbtree,multi:softprob,7,0.144855164764449,0.9172713271109387,0.6226493031717837,7
0.689576,gbtree,multi:softprob,7,0.20748381052399054,0.8920413950458169,0.8311227361671627,3
0.687932,gbtree,multi:softprob,10,0.018804377305787056,0.7155843321001156,0.8584257390350103,0
0.650263,gbtree,multi:softprob,5,0.017002930785529315,0.9586227563675493,0.6145378510467708,8
0.69842,gbtree,multi:softprob,8,0.23905682263197375,0.8420303739374504,0.7503015600144863,5
0.692623,gbtree,multi:softprob,6,0.16865767371142282,0.900873811263591,0.8158005261793733,8
0.685479,gbtree,multi:softprob,6,0.2935909500508569,0.7427179865306243,0.8283029340207577,10
0.689855,gbtree,multi:softprob,8,0.07522493303287774,0.9154425646644085,0.9598876610398293,9
0.642657,gbtree,multi:softprob,4,0.017618794802110642,0.9704717908287421,0.7197386143729091,7
0.689246,gbtree,multi:softprob,8,0.2923885050159879,0.9381817011861131,0.9524115333333611,3
0.67988,gbtree,multi:softprob,3,0.1112644526711665,0.8443322367034852,0.8867205862887204,10
0.689282,gbtree,multi:softprob,10,0.08082345692440866,0.8592176420614124,0.8077363148331642,9
0.691411,gbtree,multi:softprob,3,0.22829943386139348,0.8902103227563203,0.7431575658731162,10
0.714283,gbtree,multi:softprob,6,0.23197326778899877,0.9216971381567418,0.683840055949986,2
0.696789,gbtree,multi:softprob,8,0.19629469266394153,0.895756251947023,0.6509250386618077,5
0.704914,gbtree,multi:softprob,8,0.06087795688770711,0.84405656917952,0.7009782851673663,3
0.679197,gbtree,multi:softprob,5,0.016673218125943093,0.8082907567964867,0.6940744546242058,1
0.685724,gbtree,multi:softprob,4,0.16407042884267867,0.846587487286888,0.9374667019583285,7
0.689004,gbtree,multi:softprob,8,0.164508543247357,0.74209787531290194,0.9308712408877909,0
0.692034,gbtree,multi:softprob,9,0.1826541618304327,0.8956639234675094,0.6532598451711237,7
0.709866,gbtree,multi:softprob,4,0.2541988579602912,0.8175437392666935,0.7608696488663554,2
0.692984,gbtree,multi:softprob,8,0.14463151391362772,0.7016316299326717,0.8135607697069644,2
0.703659,gbtree,multi:softprob,3,0.13100700207287444,0.8517115662572905,0.820739450212568,1
0.700421,gbtree,multi:softprob,7,0.030993183890823277,0.7311399797210469,0.9279492218978703,3
0.685915,gbtree,multi:softprob,4,0.27210977353621274,0.7879934093449265,0.9731296451762319,8
0.72246,gbtree,multi:softprob,8,0.22086713012773543,0.7376106515992432,0.6308370237238705,2
0.6852579999999999,gbtree,multi:softprob,4,0.07951708515873178,0.8251039347145706,0.6948838530108332,7
0.6210359999999999,gbtree,multi:softprob,5,0.013145709657110274,0.8854603591375053,0.6154153861105441,9
0.696583,gbtree,multi:softprob,5,0.2949773791711777,0.838396526942961,0.7584350923076272,7
0.702763,gbtree,multi:softprob,9,0.2379418321349658,0.803786893049255,0.7651321982033551,3
0.7018759999999999,gbtree,multi:softprob,10,0.06827348334481939,0.8102058017859235,0.8106753027066589,3
0.668579,gbtree,multi:softprob,3,0.02673505034064874,0.7425538918469101,0.6133519208058714,5
0.680901,gbtree,multi:softprob,6,0.21702547796536237,0.7119341475190595,0.8266923384740948,10
0.6972670000000001,gbtree,multi:softprob,7,0.07259872826747596,0.9121531056240201,0.8296624815091491,0
0.6753100000000001,gbtree,multi:softprob,4,0.27201449980959297,0.9935161226429046,0.6800942241214216,5
0.7013750000000001,gbtree,multi:softprob,5,0.06586324609350412,0.8616356066893787,0.7542452544905245,3
0.680266,gbtree,multi:softprob,3,0.0789580274769105,0.774756936612539,0.9684758680872619,9
0.7053119999999999,gbtree,multi:softprob,7,0.24164922893978655,0.8046242750016972,0.95181949660182,1
0.702035,gbtree,multi:softprob,7,0.1869077590573579,0.7992497646715492,0.628510847967118,5
0.690974,gbtree,multi:softprob,4,0.24758340631611644,0.8881653008516878,0.7147475315257907,3
0.692852,gbtree,multi:softprob,9,0.021992547675035893,0.8142124833073466,0.7778958959504962,0
0.678967,gbtree,multi:softprob,6,0.08411162086529657,0.8958499802043661,0.8572533691301942,10
0.699964,gbtree,multi:softprob,3,0.04385413024807349,0.7884764795890078,0.8237373585812747,0
0.677009,gbtree,multi:softprob,4,0.04599985138745978,0.829239140287973,0.8234010402113199,10
0.695046,gbtree,multi:softprob,4,0.18419189607491718,0.7026186993345618,0.9659757995977998,1
0.69945,gbtree,multi:softprob,7,0.20409909704932944,0.9628346269484609,0.7159495117142797,1
0.694643,gbtree,multi:softprob,6,0.24864737884141505,0.8494450842728838,0.8611421237699688,5
0.7090270000000001,gbtree,multi:softprob,9,0.23379532121121882,0.9437133638886734,0.848072371724993,5
0.6992229999999999,gbtree,multi:softprob,10,0.26527632024371994,0.9794022628804668,0.8235641687177122,2
0.705689,gbtree,multi:softprob,9,0.04418334021465853,0.9613062378950417,0.7391217229887843,2
0.6963619999999999,gbtree,multi:softprob,5,0.23982402512803674,0.8451184984762221,0.657005450129509,2
0.678431,gbtree,multi:softprob,9,0.23755100605078042,0.7465379985282197,0.8485836907289922,9
0.705301,gbtree,multi:softprob,10,0.0984266408602707,0.7524416837608441,0.6524771463125943,5
0.7015469999999999,gbtree,multi:softprob,5,0.06261286251945421,0.8095831162063405,0.9479439296759665,2
0.698875,gbtree,multi:softprob,6,0.13892377451527863,0.909553260053508,0.936836886126548,1
0.685918,gbtree,multi:softprob,5,0.13264541542856023,0.855058022798039,0.7296779030002654,9
0.6862349999999999,gbtree,multi:softprob,6,0.2395387454656884,0.8802136868005619,0.9042106280103326,9
0.684991,gbtree,multi:softprob,6,0.22054230388719587,0.9634830338647589,0.6376857469789684,7
0.69276,gbtree,multi:softprob,9,0.14591394135495647,0.8397004590369761,0.9015945089049637,7
0.69825,gbtree,multi:softprob,8,0.2749242983758449,0.9955210930202156,0.8029140177182853,8
0.646685,gbtree,multi:softprob,4,0.02015888991067186,0.9195641244994477,0.7743022389709949,9
0.6948099999999999,gbtree,multi:softprob,10,0.1803382474090904,0.9635116195073351,0.7648430683650076,8
0.6781079999999999,gbtree,multi:softprob,3,0.16247170109068976,0.7127221269533037,0.7960013754665851,8
0.6941660000000001,gbtree,multi:softprob,8,0.2775108121358789,0.7503314575646072,0.8832312751561403,9
0.694743,gbtree,multi:softprob,3,0.2831537349941209,0.9752033866243437,0.9818245897069573,1
0.7047140000000001,gbtree,multi:softprob,7,0.15093028118833898,0.8874515396077186,0.7112209059298038,3
0.71719,gbtree,multi:softprob,3,0.19006797591457142,0.8164655990898608,0.7032230623066426,0
0.6892229999999999,gbtree,multi:softprob,3,0.28150932807940987,0.8787369712023064,0.8371441622264684,2
0.680266,gbtree,multi:softprob,7,0.27760038345353677,0.8442009010119363,0.9182155027054251,1
0.6928650000000001,gbtree,multi:softprob,4,0.2705586037156172,0.8130095063475892,0.9448018413968384,4
0.706797,gbtree,multi:softprob,6,0.16694470521062613,0.8628273178823291,0.8349782686680556,0
0.700574,gbtree,multi:softprob,9,0.16828925645910203,0.743584014265798,0.6567462940700352,5
0.684825,gbtree,multi:softprob,4,0.10323090353049337,0.9296275561209768,0.9137173450551928,7
0.68729,gbtree,multi:softprob,6,0.021301376870833336,0.9880991484038532,0.9417933505959809,0
0.686604,gbtree,multi:softprob,6,0.099199810042046,0.9140281941508874,0.8820949054323137,8
0.690248,gbtree,multi:softprob,6,0.10448505896376445,0.814756328985095,0.8696851270273327,4
0.69782,gbtree,multi:softprob,4,0.10056965900352223,0.9290037300437689,0.6899400189518928,5
0.682564,gbtree,multi:softprob,3,0.276860892069526,0.7976520294090732,0.7644925292581319,9
0.694977,gbtree,multi:softprob,5,0.1971427392004989,0.7873290629824623,0.8709132611751556,3
0.691616,gbtree,multi:softprob,5,0.28551947854692117,0.8763197729596868,0.7527180154807865,5
0.695282,gbtree,multi:softprob,5,0.060679684302303936,0.7349276649532839,0.6158211514353752,6
0.6783159999999999,gbtree,multi:softprob,3,0.20790381846018136,0.8937735286075622,0.7916199121624231,6
0.682801,gbtree,multi:softprob,9,0.27144748060498386,0.9026407990138978,0.9286732969805598,3
0.698145,gbtree,multi:softprob,9,0.032313233024906365,0.8331263757077977,0.6640898672863841,0
0.69113,gbtree,multi:softprob,9,0.16312137186992914,0.8786254544509575,0.6689875954762101,9
0.683929,gbtree,multi:softprob,3,0.12815865534590556,0.8967905085301027,0.9653652474284172,5
0.69284,gbtree,multi:softprob,4,0.13753776517231017,0.7737091069342568,0.7087630239315331,6
0.677827,gbtree,multi:softprob,4,0.1630428662803024,0.850737347221002,0.7338011188432574,9
0.6801429999999999,gbtree,multi:softprob,10,0.12684243518626317,0.7061148987850174,0.7988059234805405,9
0.7037329999999999,gbtree,multi:softprob,5,0.10501725933514534,0.8458477957872674,0.8674657048657537,1
0.70002,gbtree,multi:softprob,10,0.08104068275773897,0.948384555359371,0.8562471248209476,6
0.6902889999999999,gbtree,multi:softprob,9,0.07926481679547577,0.8332781945355237,0.9792660805396736,3
0.695886,gbtree,multi:softprob,10,0.0345339936367236,0.8063419325277209,0.8759105390869081,1
0.7044079999999999,gbtree,multi:softprob,7,0.07565136747201903,0.7162993526551872,0.7407518650405109,0
0.719578,gbtree,multi:softprob,4,0.12931909813545645,0.919313119049184,0.7038981723599136,0
0.701647,gbtree,multi:softprob,10,0.24726259446237236,0.7846246739849447,0.6047769849188626,6
0.68892,gbtree,multi:softprob,6,0.08427974686026572,0.878349621524103,0.9301834946498275,9
0.692771,gbtree,multi:softprob,6,0.2380640186741948,0.9723146156640723,0.9585615159012377,8
0.710032,gbtree,multi:softprob,9,0.1463796398648992,0.9582497597904875,0.7554688098840415,4
0.684285,gbtree,multi:softprob,6,0.2724692171951756,0.8149141595931724,0.8641184388659895,6
0.689154,gbtree,multi:softprob,5,0.28054382457165045,0.9451210467610508,0.7596127472817897,4
0.670647,gbtree,multi:softprob,4,0.23871660406002773,0.808504798123613,0.9428927238099277,4
0.696463,gbtree,multi:softprob,6,0.2571340402611531,0.9101170126814395,0.9866214188747108,7
0.70061,gbtree,multi:softprob,5,0.1784817609679885,0.9908654621336609,0.6832864914089442,3
0.687775,gbtree,multi:softprob,3,0.10238306678133084,0.8769135925220326,0.8890281757339835,6
0.697219,gbtree,multi:softprob,9,0.20748221601825206,0.7929144442547112,0.7542101559229195,6
0.694842,gbtree,multi:softprob,6,0.16815456214826555,0.9373134462395682,0.9101003665477038,1
0.7210019999999999,gbtree,multi:softprob,6,0.08746048756875097,0.8872164440574124,0.7439021773636341,0
0.687943,gbtree,multi:softprob,3,0.23717567560495809,0.707820562296547,0.8885321334935725,1
0.690896,gbtree,multi:softprob,7,0.2059885685238987,0.9519490108825266,0.962863037455827,6
0.6885479999999999,gbtree,multi:softprob,8,0.22075097752502187,0.7305156197864562,0.9395254447124899,2
0.693006,gbtree,multi:softprob,3,0.1577205140911974,0.9008409754373133,0.6780653581023216,7
0.706127,gbtree,multi:softprob,8,0.23337231723824514,0.8421516350004822,0.8655785735696554,1
0.680776,gbtree,multi:softprob,5,0.2476959157618694,0.8184719902696087,0.785053273756057,3
0.686389,gbtree,multi:softprob,7,0.26679361746879293,0.8980780338170007,0.6496430198661983,7
0.6941109999999999,gbtree,multi:softprob,3,0.18132687256671487,0.7568899478996172,0.6983807944692672,4
0.702751,gbtree,multi:softprob,3,0.17905435618245974,0.8276327026542276,0.6414062776602805,2
0.704407,gbtree,multi:softprob,8,0.13112714171642437,0.720051128277555,0.6626744341105223,1
0.681079,gbtree,multi:softprob,3,0.13765674690017476,0.8897351815132424,0.8761463587172329,7
0.7089559999999999,gbtree,multi:softprob,10,0.13584124867571518,0.7397763588000088,0.6652908267453312,3
0.7176640000000001,gbtree,multi:softprob,4,0.07186007623560726,0.7304958508582785,0.6104402460157871,0
0.688346,gbtree,multi:softprob,3,0.04193360902369022,0.7627150810090825,0.6071165470406413,5
0.6767179999999999,gbtree,multi:softprob,8,0.0402285839500837,0.8850726250791923,0.9248860498890281,10
0.6666460000000001,gbtree,multi:softprob,3,0.050300300209783017,0.957693292433396,0.9752869958057999,7
0.707837,gbtree,multi:softprob,6,0.027168159151915457,0.8500379173550754,0.7376843935810029,2
0.698626,gbtree,multi:softprob,10,0.13200913647189735,0.7238142899470403,0.7105774189345538,6
0.702832,gbtree,multi:softprob,9,0.25880112960236146,0.8775401385966688,0.8387321460060775,3
0.698507,gbtree,multi:softprob,8,0.09799542243126778,0.7010851005092262,0.6208059792406857,6
0.6869350000000001,gbtree,multi:softprob,5,0.21159800264285877,0.9607257264200597,0.7350945489481091,10
0.7122269999999999,gbtree,multi:softprob,5,0.17071492912014946,0.7090044346638024,0.9089525609277189,1
0.698996,gbtree,multi:softprob,6,0.09078153067035599,0.8475190228084102,0.7949378309771419,0
0.687961,gbtree,multi:softprob,7,0.0640686663123779,0.7973693401552736,0.8853731671348214,8
0.689025,gbtree,multi:softprob,9,0.17885921771405264,0.910996671486646,0.9389698965474963,2
0.647636,gbtree,multi:softprob,10,0.013683231484610588,0.9823434191290289,0.7924516941420734,6
0.713812,gbtree,multi:softprob,5,0.04316545616369694,0.7379945086780935,0.8476581513881684,0
0.6942619999999999,gbtree,multi:softprob,7,0.22479225329821928,0.911076730536297,0.9078020764514804,2
0.700566,gbtree,multi:softprob,6,0.06644488201709464,0.8725498778978362,0.9520225682295859,2
0.7049730000000001,gbtree,multi:softprob,4,0.26726319620152933,0.9251169478753581,0.8813179410994052,2
0.675576,gbtree,multi:softprob,3,0.08214558232575654,0.9656409826362505,0.8284275553189218,6
0.716577,gbtree,multi:softprob,5,0.13184304933762178,0.9583050200715661,0.603508435934782,0
0.71088,gbtree,multi:softprob,4,0.09155592292547225,0.7768062870018184,0.7527070741169155,2
0.698795,gbtree,multi:softprob,7,0.14986941003240645,0.8761897886404768,0.8722290049307049,1
0.6930419999999999,gbtree,multi:softprob,6,0.13788719980511815,0.8814506328897551,0.7292719243094326,9
0.6848609999999999,gbtree,multi:softprob,4,0.06656884010182693,0.9917573694838211,0.6528863275423645,5
0.6981740000000001,gbtree,multi:softprob,7,0.22750219368608668,0.9375664384104312,0.9327438766136765,8
0.690673,gbtree,multi:softprob,7,0.0756181887211278,0.9807438792428002,0.7244484230875969,5
0.693349,gbtree,multi:softprob,4,0.24707022320246322,0.7308807415654882,0.733665130008012,9
0.7022999999999999,gbtree,multi:softprob,10,0.26252091277623546,0.7296567680779844,0.6269309420138597,4
0.6926220000000001,gbtree,multi:softprob,10,0.2753151372889988,0.8141924272291362,0.85092628095299,10
0.6916610000000001,gbtree,multi:softprob,4,0.12905719852540642,0.8008100084494799,0.6932677303440868,5
0.6612819999999999,gbtree,multi:softprob,8,0.015131960101425647,0.8264833447989076,0.9451439017429948,3
0.6940660000000001,gbtree,multi:softprob,3,0.1531683459179476,0.7848369167651981,0.9977929664775729,6
0.702895,gbtree,multi:softprob,6,0.29729554035002365,0.7920314110349863,0.8386320227757096,2
0.674454,gbtree,multi:softprob,9,0.03331276638433337,0.8017094820737838,0.7628024632111192,10
0.701006,gbtree,multi:softprob,4,0.1364222285663709,0.8594374960288405,0.7628522549755872,2
0.689198,gbtree,multi:softprob,7,0.16751832667505367,0.8585840344429017,0.6478881187736988,2
0.6757500000000001,gbtree,multi:softprob,6,0.02464094743365422,0.9280741232680156,0.7769927888177335,7
0.6846829999999999,gbtree,multi:softprob,10,0.06986282798927276,0.7972698607249185,0.9779859375208616,0
